flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
2326,5.2,101,82,19,0.03,0,106
2327,4.1,91,88,3,0.27,0,96
2328,8.6,289,244,45,0.26,1,543
2329,11.9,168,149,19,0.23,1,330
2330,9.7,242,222,20,0.0,0,368
2331,6.6,146,129,17,0.12,1,170
2332,8.0,298,272,26,0.08,1,538
2333,4.3,297,270,27,0.28,0,371
2334,11.8,294,284,10,0.21,0,448
2335,9.5,122,111,11,0.08,1,217
2336,8.8,166,141,25,0.22,0,278
2337,4.6,71,62,9,0.19,1,89
2338,7.1,241,235,6,0.12,0,353
2339,10.0,190,190,0,0.27,1,339
2340,1.4,172,155,17,0.27,0,125
2341,6.3,259,252,7,0.11,0,251
2342,7.0,295,264,31,0.2,1,484
2343,7.6,141,126,15,0.03,0,234
2344,7.3,299,250,49,0.13,1,561
2345,9.0,64,52,12,0.05,0,92
2346,9.5,243,238,5,0.04,1,371
2347,10.5,261,234,27,0.01,0,400
2348,2.3,101,94,7,0.18,0,63
2349,2.7,254,238,16,0.07,0,172
2350,6.0,58,50,8,0.12,0,61
2351,3.3,234,191,43,0.24,1,288
2352,3.7,116,102,14,0.06,0,130
2353,8.3,249,213,36,0.01,0,406
2354,8.2,129,118,11,0.25,0,210
2355,6.5,275,234,41,0.12,0,264
2356,11.9,109,105,4,0.28,0,193
2357,4.3,256,242,14,0.15,0,297
2358,7.0,136,121,15,0.1,0,229
2359,1.7,76,71,5,0.14,0,52
2360,7.7,280,262,18,0.17,0,448
2361,4.3,69,67,2,0.25,0,81
2362,1.8,180,146,34,0.27,0,119
2363,7.5,96,79,17,0.0,0,149
2364,9.3,138,112,26,0.26,0,226
2365,8.5,62,50,12,0.04,0,90
2366,8.9,211,197,14,0.06,0,340
2367,5.2,153,127,26,0.01,0,141
2368,4.1,293,243,50,0.3,0,352
2369,3.1,288,259,29,0.12,1,312
2370,7.6,81,75,6,0.28,1,160
2371,1.8,228,198,30,0.13,0,157
2372,3.6,71,68,3,0.28,0,76
2373,11.6,130,120,10,0.01,0,182
2374,5.1,231,203,28,0.19,0,251
2375,6.5,253,216,37,0.0,1,292
2376,9.1,80,65,15,0.23,1,148
2377,11.0,116,108,8,0.21,1,233
2378,5.4,203,194,9,0.02,0,194
2379,5.5,69,69,0,0.18,0,69
2380,11.6,162,133,29,0.2,1,312
2381,11.5,196,193,3,0.08,0,300
2382,4.1,92,81,11,0.16,1,101
2383,2.2,255,210,45,0.06,0,161
2384,2.0,51,50,1,0.28,0,33
2385,2.4,233,214,19,0.15,0,141
2386,7.0,273,221,52,0.23,1,513
2387,10.3,229,190,39,0.04,1,382
2388,2.4,284,250,34,0.06,0,179
2389,4.1,282,239,43,0.11,0,307
2390,9.3,297,261,36,0.3,0,521
2391,8.4,206,193,13,0.1,0,352
2392,3.8,121,107,14,0.17,1,142
2393,7.3,246,204,42,0.07,0,375
2394,8.7,296,247,49,0.13,0,450
2395,1.8,203,164,39,0.07,0,138
2396,10.8,68,60,8,0.11,0,117
2397,1.5,240,212,28,0.23,0,154
2398,3.1,248,237,11,0.06,1,283
2399,3.5,267,236,31,0.09,0,280
2400,8.4,170,140,30,0.18,0,285
2401,6.7,271,237,34,0.18,0,267
2402,3.7,282,265,17,0.12,1,324
2403,8.8,82,77,5,0.1,0,124
2404,8.5,222,219,3,0.16,0,342
2405,10.2,137,120,17,0.15,1,229
2406,8.5,80,79,1,0.12,0,129
2407,11.3,255,228,27,0.26,0,435
2408,1.7,101,94,7,0.17,0,69
2409,7.9,202,181,21,0.0,0,312
2410,1.0,126,113,13,0.27,0,92
2411,10.9,117,116,1,0.19,1,224
2412,8.3,259,216,43,0.15,0,440
2413,5.7,181,154,27,0.03,1,219
2414,7.4,100,84,16,0.29,0,161
2415,2.3,163,151,12,0.24,0,105
2416,7.0,137,111,26,0.25,0,248
2417,4.6,270,240,30,0.25,0,291
2418,11.7,192,180,12,0.22,0,331
2419,8.0,157,151,6,0.08,0,225
2420,4.5,55,45,10,0.09,0,62
2421,4.7,245,224,21,0.29,1,319
2422,8.5,142,128,14,0.25,0,229
2423,2.2,53,52,1,0.3,0,38
2424,10.5,229,203,26,0.16,0,401
2425,5.6,125,120,5,0.24,1,167
2426,11.9,193,157,36,0.02,0,271
2427,7.1,143,138,5,0.03,0,216
2428,6.7,165,146,19,0.21,0,173
2429,5.2,284,276,8,0.11,0,280
2430,8.1,84,72,12,0.09,0,121
2431,11.5,127,105,22,0.13,1,205
2432,5.3,274,272,2,0.04,1,325
2433,4.6,72,65,7,0.21,0,87
2434,5.9,274,241,33,0.1,0,297
2435,9.1,285,234,51,0.26,0,516
2436,8.3,230,222,8,0.18,0,391
2437,2.6,109,95,14,0.03,0,73
2438,1.9,76,67,9,0.05,0,47
2439,5.2,283,271,12,0.3,1,345
2440,1.8,70,62,8,0.02,0,40
2441,8.5,132,131,1,0.25,0,203
2442,9.0,145,125,20,0.27,1,293
2443,1.0,257,237,20,0.1,0,173
2444,9.0,50,47,3,0.23,0,90
2445,3.5,210,208,2,0.05,0,224
2446,11.0,207,192,15,0.17,0,316
2447,3.4,173,153,20,0.3,0,218
2448,4.4,123,120,3,0.28,0,144
2449,2.8,234,189,45,0.12,0,146
2450,11.1,244,226,18,0.22,0,426
2451,10.5,62,59,3,0.01,0,88
2452,6.9,126,117,9,0.05,0,126
2453,5.6,206,170,36,0.26,1,235
2454,5.6,221,193,28,0.26,1,298
2455,8.4,266,265,1,0.06,0,441
2456,9.2,232,203,29,0.11,1,385
2457,7.8,229,207,22,0.05,1,389
2458,3.9,64,56,8,0.15,0,68
2459,2.0,79,72,7,0.24,0,58
2460,10.1,221,194,27,0.02,0,365
2461,8.5,224,215,9,0.2,1,400
2462,8.9,62,52,10,0.16,1,112
2463,3.6,104,84,20,0.18,0,125
2464,11.7,196,167,29,0.04,0,281
2465,8.4,244,202,42,0.05,0,389
2466,7.1,60,51,9,0.23,1,107
2467,10.8,257,251,6,0.24,0,470
2468,3.2,213,175,38,0.07,1,265
2469,6.7,118,114,4,0.2,0,132
2470,8.0,79,66,13,0.06,0,113
2471,5.4,81,75,6,0.17,1,88
2472,2.8,265,258,7,0.23,0,161
2473,5.9,192,184,8,0.21,0,211
2474,3.3,279,259,20,0.26,0,329
2475,3.0,67,63,4,0.11,1,74
2476,6.2,213,175,38,0.16,0,227
2477,4.8,50,45,5,0.16,0,51
2478,2.9,137,111,26,0.09,0,94
2479,11.1,160,136,24,0.04,0,259
2480,2.3,151,131,20,0.28,0,112
2481,9.8,105,92,13,0.1,0,174
2482,10.0,114,93,21,0.1,0,176
2483,10.9,205,166,39,0.16,1,371
2484,4.7,243,195,48,0.22,0,277
2485,11.3,188,182,6,0.07,1,308
2486,11.7,208,171,37,0.17,1,368
2487,9.9,151,147,4,0.02,0,233
2488,7.9,176,169,7,0.05,0,298
2489,3.5,280,227,53,0.12,0,274
2490,6.7,283,247,36,0.14,1,320
2491,8.5,253,236,17,0.21,0,454
2492,10.4,246,207,39,0.0,1,430
2493,1.2,283,261,22,0.26,0,185
2494,8.9,121,112,9,0.1,0,187
2495,6.5,258,237,21,0.29,0,269
2496,9.2,208,182,26,0.03,0,291
2497,11.3,105,104,1,0.1,0,177
2498,10.2,103,89,14,0.01,0,144
2499,7.8,107,105,2,0.24,1,200
2500,3.4,191,164,27,0.21,1,248
2501,8.9,264,239,25,0.2,0,469
2502,1.9,281,265,16,0.02,0,177
2503,4.4,158,146,12,0.24,0,167
2504,5.4,126,109,17,0.16,1,159
2505,2.6,114,96,18,0.07,0,66
2506,8.7,197,176,21,0.19,1,324
2507,5.4,288,287,1,0.06,1,321
2508,5.8,87,77,10,0.25,0,103
2509,9.0,237,237,0,0.07,0,348
2510,8.5,116,103,13,0.01,0,177
2511,5.2,104,104,0,0.28,0,116
2512,6.7,270,270,0,0.27,0,327
2513,6.1,87,77,10,0.03,0,86
2514,7.4,89,84,5,0.03,0,128
2515,8.7,260,251,9,0.03,0,381
2516,8.8,229,192,37,0.06,0,380
2517,1.2,71,65,6,0.29,0,46
2518,11.8,189,178,11,0.19,0,321
2519,8.7,192,173,19,0.11,0,294
2520,3.4,167,144,23,0.09,0,181
2521,11.7,280,277,3,0.16,0,443
2522,10.7,64,59,5,0.04,1,101
2523,9.5,74,72,2,0.14,0,130
2524,10.0,142,123,19,0.01,1,236
2525,3.4,186,166,20,0.12,0,215
2526,10.5,285,239,46,0.16,0,485
2527,8.5,163,139,24,0.14,0,268
2528,2.9,228,222,6,0.26,0,146
2529,5.3,180,167,13,0.01,0,168
2530,9.2,150,134,16,0.17,0,255
2531,5.7,271,225,46,0.08,1,300
2532,1.4,89,83,6,0.11,0,61
2533,6.7,75,72,3,0.04,0,72
2534,7.6,60,56,4,0.13,1,105
2535,2.9,97,93,4,0.14,0,62
2536,6.7,242,197,45,0.19,0,262
2537,2.4,64,57,7,0.24,0,41
2538,5.9,149,129,20,0.11,0,168
2539,8.0,76,70,6,0.04,0,116
2540,8.7,90,81,9,0.28,0,154
2541,4.4,117,112,5,0.08,0,125
2542,8.8,65,54,11,0.01,1,110
2543,5.8,225,198,27,0.29,0,267
2544,3.8,203,203,0,0.24,0,209
2545,3.4,230,201,29,0.18,0,241
2546,9.1,219,207,12,0.1,0,318
2547,9.0,242,207,35,0.09,0,406
2548,3.6,225,224,1,0.03,0,219
2549,3.5,108,97,11,0.2,0,125
2550,4.3,193,191,2,0.15,0,188
2551,6.8,166,150,16,0.07,0,188
2552,3.0,245,201,44,0.2,0,269
2553,11.8,287,258,29,0.28,0,506
2554,6.0,67,67,0,0.26,0,71
2555,3.4,192,181,11,0.26,1,259
2556,10.9,152,141,11,0.23,1,257
2557,9.7,266,225,41,0.17,1,499
2558,6.8,64,56,8,0.09,0,66
2559,3.8,148,125,23,0.05,0,155
2560,3.1,271,235,36,0.13,1,289
2561,7.9,172,151,21,0.19,1,313
2562,3.6,179,145,34,0.19,0,192
2563,4.1,279,240,39,0.29,0,310
2564,7.0,150,142,8,0.08,0,249
2565,2.3,204,195,9,0.24,0,146
2566,11.6,233,212,21,0.17,1,395
2567,8.9,282,243,39,0.15,0,430
2568,3.9,111,98,13,0.25,0,127
2569,8.9,189,171,18,0.24,0,306
2570,7.0,124,100,24,0.16,0,188
2571,6.7,172,147,25,0.12,0,175
2572,1.1,164,152,12,0.02,0,108
2573,2.5,57,47,10,0.2,0,34
2574,4.8,169,166,3,0.18,0,181
2575,7.8,260,225,35,0.12,1,476
2576,9.7,259,219,40,0.25,1,457
2577,9.9,137,117,20,0.25,0,224
2578,11.2,300,282,18,0.04,0,415
2579,6.5,66,54,12,0.28,0,77
2580,10.8,50,49,1,0.2,0,87
2581,12.0,138,129,9,0.1,0,197
2582,6.7,192,172,20,0.19,1,209
2583,9.1,125,110,15,0.03,0,178
2584,6.2,70,67,3,0.23,0,79
2585,8.3,247,244,3,0.11,0,429
2586,8.3,102,98,4,0.22,0,158
2587,5.1,143,142,1,0.09,0,150
2588,5.2,71,65,6,0.01,0,74
2589,8.7,103,88,15,0.05,0,170
2590,4.3,290,257,33,0.02,0,284
2591,10.6,53,45,8,0.24,0,91
2592,4.6,241,225,16,0.11,1,271
2593,4.5,206,176,30,0.06,1,256
2594,11.3,130,105,25,0.18,1,257
2595,11.7,187,176,11,0.01,0,271
2596,4.4,51,50,1,0.01,1,60
2597,10.2,240,228,12,0.04,1,407
2598,8.0,132,125,7,0.2,0,225
2599,9.2,138,115,23,0.26,0,248
2600,6.9,236,231,5,0.19,1,293
2601,2.3,253,212,41,0.26,0,171
2602,4.9,74,72,2,0.15,0,74
2603,5.1,79,65,14,0.04,0,82
2604,5.8,294,274,20,0.26,0,326
2605,10.4,141,115,26,0.0,0,195
2606,2.7,66,55,11,0.21,0,48
2607,4.0,279,242,37,0.14,0,312
2608,8.1,63,58,5,0.18,0,93
2609,10.7,52,52,0,0.19,0,92
2610,1.1,184,152,32,0.23,0,128
2611,9.1,255,244,11,0.12,1,441
2612,7.9,262,262,0,0.05,0,420
2613,1.2,167,164,3,0.15,0,100
2614,7.2,118,103,15,0.08,0,179
2615,9.6,106,93,13,0.11,0,183
2616,10.6,293,284,9,0.29,0,475
2617,2.3,116,94,22,0.26,0,81
2618,11.7,95,89,6,0.05,1,173
2619,9.9,117,96,21,0.07,0,199
2620,11.5,83,72,11,0.21,0,132
2621,6.1,285,269,16,0.2,0,337
2622,7.8,274,266,8,0.04,0,414
2623,2.0,256,207,49,0.17,0,152
2624,5.4,78,67,11,0.2,1,88
2625,8.0,291,268,23,0.18,0,512
2626,9.4,278,251,27,0.06,1,519
2627,6.5,174,156,18,0.07,0,163
2628,6.3,120,114,6,0.26,0,135
2629,2.3,292,247,45,0.21,0,198
2630,2.9,154,125,29,0.02,0,93
2631,7.8,52,50,2,0.16,0,87
2632,4.8,282,275,7,0.11,0,311
2633,7.2,144,140,4,0.23,0,259
2634,7.0,82,69,13,0.06,0,130
2635,6.9,194,176,18,0.05,0,217
2636,2.4,177,163,14,0.26,0,130
2637,8.2,263,228,35,0.22,0,418
2638,1.2,68,63,5,0.27,0,49
2639,8.3,180,149,31,0.28,0,305
2640,10.2,191,183,8,0.09,1,329
2641,3.8,186,155,31,0.12,0,200
2642,7.0,167,140,27,0.12,0,257
2643,2.8,227,224,3,0.04,0,145
2644,9.6,262,256,6,0.08,0,420
2645,2.3,264,250,14,0.19,0,168
2646,7.5,96,89,7,0.29,0,165
2647,6.6,75,69,6,0.14,0,85
2648,8.1,89,85,4,0.04,0,128
2649,11.2,266,229,37,0.14,0,434
2650,11.6,274,272,2,0.21,1,502
2651,1.6,53,43,10,0.13,0,38
2652,9.8,284,233,51,0.06,0,466
2653,6.2,292,259,33,0.27,0,321
2654,2.3,169,136,33,0.11,0,102
2655,9.8,225,225,0,0.09,0,360
2656,7.3,267,266,1,0.16,1,457
2657,5.5,167,139,28,0.28,0,191
2658,2.6,123,118,5,0.18,0,82
2659,3.9,239,226,13,0.28,1,323
2660,11.5,290,250,40,0.04,1,463
2661,3.0,211,198,13,0.28,0,248
2662,7.4,147,131,16,0.19,1,247
2663,10.0,83,76,7,0.25,1,165
2664,11.4,296,270,26,0.13,0,516
2665,8.7,67,66,1,0.14,0,107
2666,6.3,76,63,13,0.12,0,83
2667,3.1,123,109,14,0.14,0,145
2668,10.8,250,238,12,0.19,0,387
2669,7.4,213,203,10,0.18,1,362
2670,6.5,297,261,36,0.1,0,313
2671,3.0,293,258,35,0.2,0,309
2672,8.6,108,94,14,0.13,0,165
2673,7.2,237,213,24,0.23,0,359
2674,7.9,249,236,13,0.19,1,452
2675,6.3,102,93,9,0.1,0,105
2676,1.5,286,250,36,0.08,0,178
2677,9.1,79,64,15,0.29,0,136
2678,3.5,293,237,56,0.05,1,320
2679,6.7,92,88,4,0.2,0,106
2680,2.3,139,119,20,0.18,0,87
2681,11.9,68,57,11,0.09,1,113
2682,6.2,92,75,17,0.05,0,94
2683,3.6,96,78,18,0.25,0,103
2684,3.0,233,191,42,0.23,0,248
2685,11.8,299,298,1,0.1,1,484
2686,7.1,235,215,20,0.23,0,401
2687,8.2,64,53,11,0.23,0,114
2688,3.6,185,178,7,0.18,0,185
2689,7.5,291,241,50,0.11,0,450
2690,1.5,118,111,7,0.18,0,75
2691,6.2,244,198,46,0.22,1,294
2692,8.7,287,277,10,0.07,1,520
2693,7.2,271,219,52,0.03,0,393
2694,8.3,236,210,26,0.22,0,391
2695,4.3,207,172,35,0.05,1,227
2696,4.4,255,247,8,0.28,0,267
2697,1.3,266,254,12,0.26,0,175
2698,5.0,208,180,28,0.28,0,239
2699,6.6,90,76,14,0.15,1,97
2700,10.6,276,262,14,0.27,1,538
2701,4.7,285,254,31,0.27,0,303
2702,9.8,209,179,30,0.21,0,341
2703,11.9,239,236,3,0.16,0,384
2704,8.5,263,245,18,0.15,1,510
2705,3.1,130,120,10,0.2,0,137
2706,4.0,117,107,10,0.24,0,141
2707,7.6,298,269,29,0.28,1,614
2708,1.3,99,88,11,0.24,0,61
2709,11.9,161,158,3,0.01,1,282
2710,4.3,138,131,7,0.04,0,135
2711,8.3,261,232,29,0.13,0,431
2712,10.4,274,235,39,0.06,0,404
2713,11.2,195,185,10,0.08,0,295
2714,3.9,300,278,22,0.23,0,363
2715,11.7,145,137,8,0.15,1,267
2716,10.7,296,291,5,0.04,0,441
2717,6.7,233,232,1,0.17,0,261
2718,11.5,55,55,0,0.13,1,98
2719,10.8,56,50,6,0.18,0,90
2720,10.6,221,200,21,0.1,0,348
2721,5.6,251,230,21,0.01,1,293
2722,9.6,248,220,28,0.11,0,384
2723,6.2,110,103,7,0.13,0,111
2724,11.2,239,206,33,0.02,0,368
2725,11.4,202,197,5,0.06,0,309
2726,5.9,103,90,13,0.16,0,108
2727,5.7,96,85,11,0.0,0,103
2728,2.8,230,186,44,0.25,0,150
2729,9.5,224,196,28,0.13,0,328
2730,6.6,217,202,15,0.03,0,210
2731,10.0,239,212,27,0.15,0,379
2732,4.9,244,243,1,0.23,0,295
2733,9.7,160,134,26,0.26,0,279
2734,3.2,79,68,11,0.28,1,105
2735,2.2,286,280,6,0.07,0,170
2736,3.7,114,106,8,0.18,1,144
2737,4.0,227,202,25,0.0,0,227
2738,6.9,269,232,37,0.28,0,296
2739,4.1,69,62,7,0.06,1,79
2740,7.2,87,72,15,0.26,0,148
2741,11.5,67,58,9,0.14,1,125
2742,3.4,146,138,8,0.18,0,166
2743,3.3,141,123,18,0.04,0,139
2744,1.7,271,259,12,0.04,0,154
2745,7.9,292,286,6,0.29,1,576
2746,3.5,69,57,12,0.01,0,75
2747,7.1,199,187,12,0.05,0,322
2748,11.9,65,63,2,0.24,1,131
2749,11.8,230,209,21,0.13,0,377
2750,10.3,72,68,4,0.18,0,110
2751,6.9,177,142,35,0.04,0,178
2752,2.7,219,177,42,0.01,0,124
2753,11.9,175,168,7,0.14,0,308
2754,1.7,247,242,5,0.29,0,155
2755,9.4,270,226,44,0.3,0,466
2756,8.2,281,234,47,0.18,1,508
2757,7.5,91,79,12,0.1,1,148
2758,4.3,258,242,16,0.08,1,282
2759,11.2,121,104,17,0.29,0,214
2760,11.9,96,90,6,0.04,0,160
2761,8.9,91,86,5,0.01,0,150
2762,5.9,91,88,3,0.15,0,90
2763,8.2,178,175,3,0.25,0,275
2764,7.9,236,235,1,0.28,1,443
2765,7.5,201,184,17,0.15,0,296
2766,8.3,51,46,5,0.23,0,85
2767,11.3,101,82,19,0.16,1,165
2768,4.3,90,81,9,0.14,1,106
2769,4.2,185,152,33,0.14,1,209
2770,4.6,169,161,8,0.21,1,208
2771,8.6,147,134,13,0.17,1,271
2772,11.7,140,122,18,0.08,0,198
2773,7.4,135,131,4,0.07,0,209
2774,4.4,71,63,8,0.19,0,84
2775,10.8,117,108,9,0.21,0,188
2776,5.2,51,46,5,0.16,0,57
2777,5.2,271,251,20,0.05,1,286
2778,6.0,191,153,38,0.2,1,242
2779,11.0,199,174,25,0.1,0,321
2780,3.9,289,270,19,0.06,0,299
2781,7.4,202,182,20,0.19,0,313
2782,9.5,163,153,10,0.12,0,280
2783,10.0,71,64,7,0.26,0,121
2784,4.1,170,164,6,0.08,1,187
2785,11.4,232,204,28,0.11,0,378
2786,3.2,263,211,52,0.16,1,295
2787,9.4,182,163,19,0.11,0,284
2788,6.6,287,263,24,0.11,1,334
2789,4.0,208,192,16,0.22,0,222
2790,5.3,63,59,4,0.15,1,75
2791,6.5,140,117,23,0.29,0,150
2792,11.7,265,231,34,0.26,1,513
2793,2.6,214,198,16,0.0,0,116
2794,10.1,280,230,50,0.11,0,485
2795,8.1,98,88,10,0.13,0,155
2796,5.1,239,225,14,0.0,0,251
2797,12.0,112,108,4,0.27,1,230
2798,1.2,194,190,4,0.06,0,128
2799,8.3,183,176,7,0.28,0,334
2800,10.9,194,166,28,0.06,1,344
2801,4.6,79,67,12,0.13,0,84
2802,9.2,142,129,13,0.28,0,243
2803,9.3,279,239,40,0.19,0,459
2804,11.7,118,116,2,0.02,0,182
2805,8.0,158,131,27,0.06,1,245
2806,7.1,180,153,27,0.05,1,286
2807,9.1,75,73,2,0.3,1,134
2808,4.6,271,253,18,0.09,1,316
2809,4.6,161,147,14,0.03,1,166
2810,7.6,257,241,16,0.29,1,526
2811,4.8,263,263,0,0.02,0,245
2812,7.9,90,77,13,0.24,1,166
2813,10.2,172,166,6,0.12,0,264
2814,5.6,70,58,12,0.1,0,76
2815,7.4,89,83,6,0.13,1,148
2816,8.1,192,188,4,0.17,1,341
2817,7.1,151,123,28,0.13,1,275
2818,3.5,289,234,55,0.17,0,325
2819,6.7,54,53,1,0.13,0,62
2820,1.6,183,169,14,0.18,0,112
2821,7.4,175,156,19,0.0,1,300
2822,3.4,99,84,15,0.21,0,101
2823,4.6,191,161,30,0.18,1,226
2824,4.9,56,55,1,0.06,1,68
2825,5.1,189,161,28,0.11,0,196
2826,9.9,117,97,20,0.11,0,188
2827,8.7,149,148,1,0.28,1,263
2828,6.4,114,94,20,0.23,1,141
2829,3.8,133,111,22,0.15,1,158
2830,2.2,113,106,7,0.25,0,83
2831,8.2,201,188,13,0.05,0,335
2832,9.9,238,208,30,0.15,0,397
2833,11.3,194,173,21,0.25,0,313
2834,1.2,242,223,19,0.09,0,161
2835,11.7,246,198,48,0.22,1,420
2836,7.3,109,102,7,0.24,0,175
2837,11.6,268,242,26,0.17,0,454
2838,7.9,196,171,25,0.24,1,369
2839,8.2,179,176,3,0.0,0,288
2840,3.4,272,219,53,0.25,1,334
2841,9.3,174,166,8,0.02,0,286
2842,1.2,178,176,2,0.1,0,112
2843,7.0,101,94,7,0.28,1,207
2844,4.2,270,243,27,0.13,1,332
2845,7.3,144,117,27,0.07,0,242
2846,8.3,265,237,28,0.28,0,443
2847,12.0,256,213,43,0.18,0,425
2848,4.1,139,132,7,0.2,1,166
2849,10.3,247,242,5,0.06,0,370
2850,5.2,208,188,20,0.14,1,233
2851,5.5,165,138,27,0.26,0,184
2852,9.5,217,184,33,0.01,0,298
2853,4.1,151,134,17,0.22,0,182
2854,4.0,81,68,13,0.1,0,92
2855,5.3,114,107,7,0.13,0,117
2856,3.7,98,85,13,0.09,0,100
2857,11.0,175,146,29,0.09,1,277
2858,6.5,67,65,2,0.07,0,71
2859,9.1,284,284,0,0.23,1,528
2860,6.2,294,238,56,0.25,1,388
2861,3.1,254,214,40,0.16,1,298
2862,11.3,148,140,8,0.19,1,281
2863,9.9,134,122,12,0.19,0,227
2864,10.0,272,235,37,0.01,1,487
2865,2.1,259,218,41,0.01,0,158
2866,2.9,77,77,0,0.26,0,55
2867,7.3,113,102,11,0.21,0,201
2868,3.9,216,202,14,0.05,0,213
2869,3.8,54,44,10,0.04,0,51
2870,5.5,99,98,1,0.09,0,96
2871,4.6,161,160,1,0.07,1,189
2872,5.5,296,254,42,0.29,1,410
2873,5.9,153,123,30,0.01,0,151
2874,10.2,99,98,1,0.19,1,164
2875,1.6,268,233,35,0.13,0,182
2876,3.4,148,135,13,0.28,1,173
2877,4.9,224,181,43,0.03,0,220
2878,8.9,135,125,10,0.22,1,257
2879,1.8,241,219,22,0.07,0,136
2880,5.3,292,236,56,0.13,1,312
2881,8.0,162,135,27,0.12,0,245
2882,3.6,267,254,13,0.13,1,302
2883,1.7,271,255,16,0.27,0,170
2884,7.2,242,216,26,0.09,0,387
2885,9.0,132,107,25,0.25,0,231
2886,11.3,161,136,25,0.01,1,292
2887,4.6,183,149,34,0.19,0,197
2888,3.0,212,188,24,0.28,0,224
2889,6.8,168,136,32,0.09,0,167
2890,7.8,299,289,10,0.18,0,517
2891,5.2,285,231,54,0.21,0,326
2892,6.4,145,134,11,0.08,1,163
2893,11.6,180,149,31,0.12,0,273
2894,2.9,274,236,38,0.05,0,170
2895,10.4,234,226,8,0.09,1,425
2896,6.1,108,101,7,0.21,1,123
2897,7.5,232,214,18,0.3,0,400
2898,6.2,93,83,10,0.18,0,107
2899,1.4,263,240,23,0.29,0,186
2900,3.5,219,177,42,0.27,0,259
2901,6.9,220,210,10,0.16,1,278
2902,9.5,232,213,19,0.24,0,359
2903,7.5,192,168,24,0.16,0,330
2904,5.7,270,255,15,0.17,1,294
2905,1.4,282,229,53,0.13,0,187
2906,11.8,66,55,11,0.18,0,101
2907,10.2,56,51,5,0.29,0,98
2908,9.1,249,210,39,0.17,1,485
2909,5.9,130,116,14,0.16,0,139
2910,10.5,224,184,40,0.3,0,401
2911,11.4,217,202,15,0.15,0,318
2912,7.3,145,134,11,0.03,1,261
2913,11.5,169,155,14,0.08,0,270
2914,1.1,211,189,22,0.16,0,142
2915,5.4,89,81,8,0.04,0,82
2916,2.2,242,210,32,0.14,0,155
2917,6.2,173,154,19,0.17,0,171
2918,4.1,64,62,2,0.1,1,81
2919,6.9,144,130,14,0.28,0,150
2920,8.7,271,219,52,0.08,1,483
2921,8.6,81,80,1,0.17,1,151
2922,4.0,229,187,42,0.11,1,245
2923,7.3,147,140,7,0.26,1,255
2924,11.0,234,223,11,0.09,0,401
2925,2.5,91,79,12,0.26,0,56
2926,8.3,116,106,10,0.22,0,213
2927,6.7,147,144,3,0.1,0,148
2928,4.9,96,86,10,0.26,0,98
2929,6.4,219,192,27,0.02,0,220
2930,2.7,253,218,35,0.01,0,166
2931,3.8,288,276,12,0.05,0,322
2932,9.2,89,82,7,0.16,1,148
2933,11.0,192,168,24,0.29,0,335
2934,9.5,105,97,8,0.11,0,180
2935,10.9,163,156,7,0.27,0,295
2936,11.0,101,97,4,0.11,0,163
2937,8.9,114,92,22,0.3,0,182
2938,3.9,132,123,9,0.19,1,151
2939,10.1,179,166,13,0.23,0,276
2940,4.4,238,192,46,0.23,0,267
2941,6.1,151,149,2,0.12,0,171
2942,9.9,113,99,14,0.15,0,188
2943,3.2,148,120,28,0.06,1,171
2944,6.7,128,126,2,0.3,0,136
2945,4.0,268,236,32,0.18,0,320
2946,4.6,223,195,28,0.26,0,255
2947,7.0,155,128,27,0.04,1,269
2948,2.9,244,210,34,0.21,0,166
2949,8.5,201,198,3,0.24,1,380
2950,3.7,187,158,29,0.19,0,221
2951,8.1,142,130,12,0.29,1,281
2952,8.8,64,54,10,0.29,1,121
2953,8.2,225,201,24,0.29,0,367
2954,6.9,205,180,25,0.22,0,219
2955,10.8,120,97,23,0.14,0,204
2956,10.3,292,248,44,0.02,0,472
2957,9.4,193,186,7,0.29,1,343
2958,7.7,276,266,10,0.27,0,427
2959,9.9,284,284,0,0.25,0,447
2960,5.8,212,181,31,0.11,1,251
2961,10.2,190,189,1,0.2,0,328
2962,3.5,290,257,33,0.07,0,309
2963,9.1,199,162,37,0.22,0,315
2964,9.5,84,76,8,0.22,1,147
2965,8.8,236,227,9,0.19,0,395
2966,3.6,288,270,18,0.27,0,335
2967,11.8,276,270,6,0.24,1,526
2968,2.7,106,88,18,0.01,0,64
2969,1.0,168,138,30,0.1,0,114
2970,4.9,223,214,9,0.29,0,274
2971,10.5,242,228,14,0.19,0,430
2972,3.0,249,229,20,0.01,0,273
2973,9.0,75,73,2,0.15,0,113
2974,9.5,171,154,17,0.2,1,282
2975,4.3,61,59,2,0.26,1,70
2976,10.1,96,83,13,0.05,1,162
2977,11.5,153,141,12,0.2,0,234
2978,9.2,239,199,40,0.25,0,406
2979,3.6,71,58,13,0.18,1,79
2980,8.8,211,211,0,0.05,0,304
2981,8.6,59,57,2,0.03,1,91
2982,1.8,153,135,18,0.01,0,97
2983,4.8,267,252,15,0.24,0,303
2984,6.8,83,70,13,0.08,1,93
2985,3.7,140,134,6,0.26,1,178
2986,8.3,266,248,18,0.01,0,387
2987,10.5,59,59,0,0.26,0,93
2988,11.6,121,108,13,0.01,0,197
2989,4.2,169,140,29,0.06,1,205
